PayerAccountName,ProductCode,UsageType,RateId,ItemDescription,UsageQuantity,BlendedRate,CostBeforeTax,TotalCost,Tax,SrNo,Tag
Alphasense Inc,AWSDataTransfer,USE1-EUS1-AWS-In-Bytes,1698932201,USD 0 per GB for USE1-EUS1-AWS-In-Bytes in EU (Milan),0.00000107,,0.00E+00,0.00E+00,0.00E+00,2188,VM to VM Ingress
Alphasense Inc,AmazonEC2,SpotUsage:m4.xlarge,1719501947,m4.xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #1,567.421668,,55.886153,55.886153,0,2189,Compute - SU
Alphasense Inc,AmazonCloudFront,AP-Requests-HTTPS-Proxy,1109507260,"$0.0120 per 10,000 Proxy HTTPS Requests (Asia)",757653,,0.909184,0.909184,0,2190,Cloud CDN
Alphasense Inc,AWSDataTransfer,USE2-USE1-AWS-Out-Bytes,1698932400,$0.01 per GB - US East (Ohio) data transfer to US East (Northern Virginia),0.00080819,,0.000008,0.000008,0,2191,VM to VM Egress
Alphasense Inc,AmazonEC2,SpotUsage:c4.xlarge,1719503700,c4.xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #62,115.521666,,11.256187,11.256187,0,2192,Compute - SU
Alphasense Inc,AmazonEC2,SpotUsage:m5.8xlarge,1719500432,m5.8xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #62,129.065833,,70.224719,70.224719,0,2193,Compute - SU
Alphasense Inc,AWSQueueService,SAE1-Requests-Tier1,1696977793,"$0.40 per 1,000,000 Amazon SQS Requests per month thereafter",47,,0.000019,0.000019,0,2194,Cloud Pub/Sub
Alphasense Inc,AmazonCloudWatch,APS3-CW:Requests,1682787758,"$0.00 per request - first 1,000,000 requests",1554,,0.00E+00,0.00E+00,0.00E+00,2195,Cloud Monitoring
Alphasense Inc,AWSDataTransfer,APN2-DataTransfer-In-Bytes,1698649215,$0.000 per GB - data transfer in per month,4.80E-07,,0.00E+00,0.00E+00,0.00E+00,2196,Internet Ingress
Alphasense Inc,AmazonS3,Requests-Tier1,1686268017,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",997764847,,4988.824235,4988.824235,0,2197,GC Storage
Alphasense Inc,datapipeline,InactivePipelines,4913435,1 per month per inactive pipeline,12.3541661,,12.354166,12.354166,0,2198,Others
Alphasense Inc,AWSCloudTrail,EUW3-FreeEventsRecorded,1655223552,0.0 per free event recorded in EU (Paris) region,25070,,0.00E+00,0.00E+00,0.00E+00,2199,Others
Alphasense Inc,AmazonEC2,SpotUsage:c4.8xlarge,1719502156,c4.8xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #6,2657.401945,,1447.634936,1447.634936,0,2200,Compute - SU
Alphasense Inc,awswaf,Request,1658911805,Price per HTTP request,202366217,,121.41973,121.41973,0,2201,Others
Alphasense Inc,AmazonEC2,BoxUsage:t3.micro,1720456440,$0.0104 per On Demand Linux t3.micro Instance Hour,2382,,24.7728,24.7728,0,2202,Compute - BU
Alphasense Inc,AmazonEC2,SpotUsage:m5n.2xlarge,1719490506,m5n.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #6,104.768056,,19.584618,19.584618,0,2203,Compute - SU
Alphasense Inc,AWSQueueService,EUC1-Requests-Tier1,1696977768,"$0.40 per 1,000,000 Amazon SQS Requests per month thereafter",47,,0.000019,0.000019,0,2204,Cloud Pub/Sub
Alphasense Inc,AmazonEC2,EUN1-BoxUsage:t3.medium,1720382654,$0.0432 per On Demand Linux t3.medium Instance Hour,45.306667,,1.957248,1.957248,0,2205,Compute - BU
Alphasense Inc,AWSDataTransfer,USE1-CAN1-AWS-Out-Bytes,1698932120,$0.02 per GB - US East (Northern Virginia) data transfer to Canada (Central),0.0425592,,0.000851,0.000851,0,2206,VM to VM Egress
Alphasense Inc,AmazonCloudFront,ZA-DataTransfer-Out-Bytes,1109507297,$0.110 per GB - first 10 TB / month data transfer out,0.07813257,,0.008595,0.008595,0,2207,Cloud CDN
Alphasense Inc,AmazonEC2,EBSOptimized:p3.2xlarge,1720460176,$0.00 for 1750 Mbps per p3.2xlarge instance-hour (or partial hour),1.771389,,0.00E+00,0.00E+00,0.00E+00,2208,Others
Alphasense Inc,AmazonWorkSpaces,APS1-AW-HW-3-AutoStop-User,610335026,"$19/month-Hourly-Windows licensed-Performance-2vCPU,8GB Memory,80GB Root,100GB User",0.51976295,,9.875496,9.875496,0,2209,Others
Alphasense Inc,AmazonEC2,EBSOptimized:m5.2xlarge,1720460031,$0.00 for 1700 Mbps per m5.2xlarge instance-hour (or partial hour),720,,0.00E+00,0.00E+00,0.00E+00,2210,Others
Alphasense Inc,AmazonEC2,EBSOptimized:r3.xlarge,1720455910,$0.02 for 500 Mbps per r3.xlarge instance-hour (or partial hour),719,,14.38,14.38,0,2211,Others
Alphasense Inc,AWSDataTransfer,USE1-EUW3-AWS-Out-Bytes,1698932159,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Paris),0.01498175,,0.0003,0.0003,0,2212,VM to VM Egress
Alphasense Inc,AmazonEC2,SpotUsage:r5.4xlarge,1719505872,r5.4xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #6,2922.278599,,1381.260852,1381.260852,0,2213,Compute - SU
Alphasense Inc,AWSDataTransfer,USE1-USW1-AWS-Out-Bytes,1698932134,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Northern California),4.29361521,,0.085872,0.085872,0,2214,VM to VM Egress
Alphasense Inc,AmazonCloudFront,EUC1-Lambda-Edge-Request,1109507274,$6.0E-7  per Request for Lambda-Edge-Request in EU (Frankfurt),227,,0.000136,0.000136,0,2215,Cloud CDN
Alphasense Inc,AmazonEC2,SpotUsage:m4.4xlarge,1719506760,m4.4xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #12,212.250278,,76.558547,76.558547,0,2216,Compute - SU
Alphasense Inc,AmazonGuardDuty,USE1-PaidEventsAnalyzed-Bytes,1440765938,$0.50 per GB for the next 2000 GB / month of data analyzed US East (N.Virginia) region,1614.974607,,807.487303,807.487303,0,2217,Security Command Center
Alphasense Inc,AmazonRDS,InstanceUsage:db.t3.medium,1730457965,USD 0.082 per db.t3.medium Single-AZ instance hour (or partial hour) running Aurora MySQL,719,,58.958,58.958,0,2218,Cloud SQL
Alphasense Inc,AmazonCloudFront,ZA-Requests-HTTP-Proxy,1109507239,"$0.0090 per 10,000 Proxy HTTP Requests (South Africa)",32,,0.000029,0.000029,0,2219,Cloud CDN
Alphasense Inc,AWSDataTransfer,USW2-EU-AWS-Out-Bytes,1698921987,$0.02 per GB - US West (Oregon) data transfer to EU (Ireland),0.0000228,,0.00E+00,0.00E+00,0.00E+00,2220,VM to VM Egress
Alphasense Inc,AmazonWorkSpaces,APS1-AW-HW-1-AutoStop-Usage,610335038,"$0.42/hour-Hourly-Windows licensed-Standard-2vCPU,4GB Memory",129,,54.18,54.18,0,2221,Others
Alphasense Inc,AWSDataTransfer,APS2-DataTransfer-In-Bytes,1698922114,$0.000 per GB - data transfer in per month,4.80E-07,,0.00E+00,0.00E+00,0.00E+00,2222,Internet Ingress
Alphasense Inc,AWSDataTransfer,USE1-CloudFrontChina-Out-Bytes,1698932172,International Origin Fetch from US East (N. Virginia) to CloudFront China POPs,0.0000231,,0.000002,0.000002,0,2223,VM to VM Egress
Alphasense Inc,AmazonS3,USE2-TimedStorage-ByteHrs,1686268253,$0.023 per GB - first 50 TB / month of storage used,0.0001548,,0.000004,0.000004,0,2224,GC Storage
Alphasense Inc,AWSDataTransfer,USW1-USE1-AWS-Out-Bytes,1698921488,$0.02 per GB - US West (Northern California) data transfer to US East (Northern Virginia),0.00139847,,0.000028,0.000028,0,2225,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-MES1-AWS-Out-Bytes,1698932204,USD0.02 per GB for  in Middle East (Bahrain),0.00059776,,0.000012,0.000012,0,2226,VM to VM Egress
Alphasense Inc,AmazonEC2,SpotUsage:m5n.2xlarge,1719502995,m5n.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #1,105.992222,,19.345838,19.345838,0,2227,Compute - SU
Alphasense Inc,AmazonDynamoDB,ReadRequestUnits,1652657405,$0.25 per million read request units (N. Virginia),976642998,,244.16075,244.16075,0,2228,Cloud Firestore
Alphasense Inc,AmazonCloudWatch,USE1-VendedLog-Bytes,1682788366,$0.50 per GB log data ingested for the first 10TB - US East (Northern Virginia),44.25093356,,22.125467,22.125467,0,2229,Cloud Logging
Alphasense Inc,AWSQueueService,USW1-Requests-Tier1,1696977800,"$0.40 per 1,000,000 Amazon SQS Requests per month thereafter",47,,0.000019,0.000019,0,2230,Cloud Pub/Sub
Alphasense Inc,AmazonSNS,Requests-Tier1,1697106141,"$0.50 per 1,000,000 Amazon SNS API Requests per month thereafter",340254577,,170.127289,170.127289,0,2231,Cloud Pub/Sub
Alphasense Inc,AmazonEC2,SpotUsage:m5n.4xlarge,1719509232,m5n.4xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #6,184.607778,,56.952778,56.952778,0,2232,Compute - SU
Alphasense Inc,AWSQueueService,Requests-RBP,1696977777,"$0.40 per 1,000,000 Amazon SQS Requests per month thereafter",42633766297,,17053.50652,17053.50652,0,2233,Cloud Pub/Sub
Alphasense Inc,AmazonS3,TimedStorage-GlacierByteHrs,1686267991,$0.004 per GB / month of storage used - Amazon Glacier,555.8326449,,2.223331,2.223331,0,2234,GC Storage
Alphasense Inc,AmazonCloudFront,JP-Requests-Tier2-HTTPS,1109507258,"$0.012 per 10,000 HTTPS Requests",122051,,0.146461,0.146461,0,2235,Cloud CDN
Alphasense Inc,AWSDataTransfer,EU-DataTransfer-Out-Bytes,1698931098,$0.000 per GB - first 1 GB of data transferred out per month,0.06274901,,0.00E+00,0.00E+00,0.00E+00,2236,Internet Egress
Alphasense Inc,AmazonEC2,BoxUsage:r5.4xlarge,1720458939,$1.008 per On Demand Linux r5.4xlarge Instance Hour,10297.41917,,10379.79853,10379.79853,0,2237,Compute - BU
Alphasense Inc,AmazonInspector,network-assessments,1717275969,Next 750 instance-assessments,750,,97.5,97.5,0,2238,Others
Alphasense Inc,AmazonCloudWatch,EUW2-DataProcessing-Bytes,1682787823,First 5GB per month of log data ingested is free.,0.00090898,,0.00E+00,0.00E+00,0.00E+00,2239,Cloud Logging
Alphasense Inc,AmazonCloudWatch,CW:AlarmMonitorUsage,1682788356,$0.10 per alarm metric month (standard resolution) - US East (Northern Virginia),983.0187523,,98.301875,98.301875,0,2240,Cloud Monitoring
Alphasense Inc,AmazonCloudFront,CA-Requests-HTTPS-Proxy,1109507244,"$0.0100 per 10,000 Proxy HTTPS Requests (Canada)",752576,,0.752576,0.752576,0,2241,Cloud CDN
Alphasense Inc,AmazonEC2,EBSOptimized:m4.large,1720445236,$0.000 for 450 Mbps per m4.large instance-hour (or partial hour),719,,0.00E+00,0.00E+00,0.00E+00,2242,Others
Alphasense Inc,AmazonCloudWatch,APS1-CW:Requests,1682787756,"$0.00 per request - first 1,000,000 requests",1554,,0.00E+00,0.00E+00,0.00E+00,2243,Cloud Monitoring
Alphasense Inc,AmazonCloudWatch,USE1-S3-Egress-Bytes,1682787793,First 5GB per month of log data delivered to S3 is free,5,,0.00E+00,0.00E+00,0.00E+00,2244,Cloud Logging
Alphasense Inc,AmazonEC2,SpotUsage:t3.2xlarge,1719492086,t3.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #6,106.837222,,10.662355,10.662355,0,2245,Compute - SU
Alphasense Inc,AmazonEC2,SpotUsage:m5.xlarge,1719490891,m5.xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #62,148.945556,,13.161699,13.161699,0,2246,Compute - SU
Alphasense Inc,AmazonECS,USE1-ECS-EC2-GB-Hours,950600778,USD 0.0 per GB-Hours for ECS-EC2-GB-Hours in US East (N. Virginia),193686.1833,,0.00E+00,0.00E+00,0.00E+00,2247,Others
Alphasense Inc,AmazonCloudFront,EU-DataTransfer-Out-OBytes,1109507296,$0.020 per GB - All data transfer out to Origin (Europe),20.26680767,,0.405336,0.405336,0,2248,Cloud CDN
Alphasense Inc,AmazonKinesis,Storage-ShardHour,1682775125,$0.015 per provisioned shard-hour,1438,,21.57,21.57,0,2249,Others
Alphasense Inc,AmazonEC2,SpotUsage:c4.xlarge,1719488384,c4.xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #7,155.271944,,9.613906,9.613906,0,2250,Compute - SU
Alphasense Inc,AmazonEC2,BoxUsage:r3.8xlarge,1720461015,$2.66 per On Demand Linux r3.8xlarge Instance Hour,977.082223,,2599.038713,2599.038713,0,2251,Compute - BU
Alphasense Inc,AWSCloudTrail,CAN1-FreeEventsRecorded,1655223510,0.0 per free event recorded in Canada (Central) region,25202,,0.00E+00,0.00E+00,0.00E+00,2252,Others
Alphasense Inc,AmazonEC2,SpotUsage:r4.8xlarge,1719507261,r4.8xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #12,4.355556,,2.976665,2.976665,0,2253,Compute - SU
Alphasense Inc,AmazonEC2,EBSOptimized:c5.large,1720462924,$0.00 for 525 Mbps per c5.large instance-hour (or partial hour),719,,0.00E+00,0.00E+00,0.00E+00,2254,Others
Alphasense Inc,AmazonEC2,EBSOptimized:c3.4xlarge,1720448448,$0.10 for 2000 Mbps per c3.4xlarge instance-hour (or partial hour),719,,71.9,71.9,0,2255,Others
Alphasense Inc,AmazonEC2,LoadBalancerUsage,1720458151,$0.025 per LoadBalancer-hour (or partial hour),58951,,1473.775,1473.775,0,2256,Load Balancer
Alphasense Inc,AmazonEC2,SpotUsage:c4.4xlarge,1719506364,c4.4xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #62,2304.21444,,718.962444,718.962444,0,2257,Compute - SU
Alphasense Inc,AmazonEC2,SpotUsage:t3.2xlarge,1719506115,t3.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #1,105.192222,,11.363853,11.363853,0,2258,Compute - SU
Alphasense Inc,AmazonS3,USW2-TimedStorage-SIA-ByteHrs,1686268801,$0.0125 per GB-Month of storage used in Standard-Infrequent Access,58477.41565,,730.967696,730.967696,0,2259,GC Storage
Alphasense Inc,AmazonCloudFront,Invalidations,1109507283,"$0.000 per URL - first 1,000 URLs / month.",677,,0.00E+00,0.00E+00,0.00E+00,2260,Cloud CDN
Alphasense Inc,AmazonEC2,SpotUsage:c5.2xlarge,1719499113,c5.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #6,12985.85444,,2145.833789,2145.833789,0,2261,Compute - SU
Alphasense Inc,AmazonEC2,SpotUsage:c4.4xlarge,1719502890,c4.4xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #6,8669.765004,,2598.412766,2598.412766,0,2262,Compute - SU
Alphasense Inc,awskms,ap-southeast-1-KMS-Requests,1698969016,$0.00 per request - Monthly Global Free Tier for KMS requests,48,,0.00E+00,0.00E+00,0.00E+00,2263,Others
Alphasense Inc,AWSDataTransfer,APS3-EU-AWS-Out-Bytes,1698931648,$0.086 per GB - Asia Pacific (Mumbai) data transfer to EU (Ireland),0.0000078,,0.000001,0.000001,0,2264,VM to VM Egress
Alphasense Inc,AmazonCloudWatch,CW:Requests,1682788354,"$0.01 per 1,000 requests",9180020,,91.8002,91.8002,0,2265,Cloud Monitoring
Alphasense Inc,AWSDataTransfer,EUN1-USE1-AWS-In-Bytes,1698932745,USD 0.0 per GB for USE1-AWS-In-Bytes in EU (Stockholm),0.00000405,,0.00E+00,0.00E+00,0.00E+00,2266,VM to VM Ingress
Alphasense Inc,AmazonElastiCache,NodeUsage:cache.t2.small,1697100973,$0.034 per T2 Small Cache node-hour (or partial hour) running Redis,17975,,611.15,611.15,0,2267,Cloud Memorystore
Alphasense Inc,AmazonEC2,SpotUsage:t2.2xlarge,1719481729,t2.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #6,28.201389,,3.318046,3.318046,0,2268,Compute - SU
Alphasense Inc,AmazonCloudFront,JP-Requests-HTTPS-Proxy,1109507256,"$0.0120 per 10,000 Proxy HTTPS Requests (Japan)",59567,,0.07148,0.07148,0,2269,Cloud CDN
Alphasense Inc,AWSCloudTrail,APS3-FreeEventsRecorded,1655223547,0.0 per free event recorded in Asia Pacific (Mumbai) region,28643,,0.00E+00,0.00E+00,0.00E+00,2270,Others
Alphasense Inc,AmazonS3,TimedStorage-ByteHrs,1686267934,$0.022 per GB - next 450 TB / month of storage used,460318.0265,,10126.99658,10126.99658,0,2271,GC Storage
Alphasense Inc,AmazonSNS,DeliveryAttempts-SMTP,1697106153,"First 1,000 Amazon SNS Email/Email-JSON Notifications per month are free",1000,,0.00E+00,0.00E+00,0.00E+00,2272,Cloud Pub/Sub
Alphasense Inc,AmazonEC2,BoxUsage:c5.xlarge,1720463074,$0.17 per On Demand Linux c5.xlarge Instance Hour,13.813056,,2.34822,2.34822,0,2273,Compute - BU
Alphasense Inc,AmazonCloudFront,CA-Requests-HTTP-Proxy,1109507240,"$0.0075 per 10,000 Proxy HTTP Requests (Canada)",31166,,0.023375,0.023375,0,2274,Cloud CDN
Alphasense Inc,AmazonEC2,SpotUsage:c4.4xlarge,1719488478,c4.4xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #5,720.19639,,210.185513,210.185513,0,2275,Compute - SU
Alphasense Inc,AmazonEC2,EBSOptimized:p2.xlarge,1720463602,$0.00 for 750 Mbps per p2.xlarge instance-hour (or partial hour),0.991389,,0.00E+00,0.00E+00,0.00E+00,2276,Others
Alphasense Inc,AWSDataTransfer,EU-APS3-AWS-Out-Bytes,1698930970,$0.02 per GB - EU (Ireland) data transfer to Asia Pacific (Mumbai),0.00001151,,0.00E+00,0.00E+00,0.00E+00,2277,VM to VM Egress
Alphasense Inc,AmazonEC2,SpotUsage:c4.xlarge,1719493888,c4.xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #5,916.997497,,56.878054,56.878054,0,2278,Compute - SU
Alphasense Inc,AmazonRoute53,HostedZone,1463265141,$0.10 per Hosted Zone for additional Hosted Zones,10,,1,1,0,2279,Cloud DNS
Alphasense Inc,AmazonS3,APS1-TimedStorage-ByteHrs,1686268170,$0.025 per GB - first 50 TB / month of storage used,0.0368604,,0.000922,0.000922,0,2280,GC Storage
Alphasense Inc,AmazonS3,USE2-Requests-Tier1,1686268278,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",149,,0.000745,0.000745,0,2281,GC Storage
Alphasense Inc,AmazonS3,APS3-Requests-Tier1,1686269269,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",265,,0.001325,0.001325,0,2282,GC Storage
Alphasense Inc,AmazonEC2,SpotUsage:c5.4xlarge,1719487714,c5.4xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #6,10221.5614,,3452.673044,3452.673044,0,2283,Compute - SU
Alphasense Inc,AmazonCloudWatch,EUC1-DataProcessing-Bytes,1682787819,First 5GB per month of log data ingested is free.,0.00241265,,0.00E+00,0.00E+00,0.00E+00,2284,Cloud Logging
Alphasense Inc,AmazonES,ESInstance:c4.large,1651964135,$0.148 per c4.large.elasticsearch instance hour (or partial hour),683,,101.084,101.084,0,2285,Elasticsearch
Alphasense Inc,AmazonCloudFront,ZA-DataTransfer-Out-OBytes,1109507288,$0.060 per GB - All data transfer out to Origin (South Africa),0.01664417,,0.000999,0.000999,0,2286,Cloud CDN
Alphasense Inc,AmazonEC2,BoxUsage:g4dn.xlarge,1720455896,$0.526 per On Demand Linux g4dn.xlarge Instance Hour,157.640275,,82.918785,82.918785,0,2287,Compute - BU
Alphasense Inc,AmazonEC2,SpotUsage:p3.2xlarge,1719497198,p3.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #1,3285.637484,,3023.514925,3023.514925,0,2288,Compute - SU
Alphasense Inc,AmazonS3,USW1-TimedStorage-ByteHrs,1686268655,$0.026 per GB - first 50 TB / month of storage used,7.026642,,0.182693,0.182693,0,2289,GC Storage
Alphasense Inc,AWSDataTransfer,USW2-USE1-AWS-In-Bytes,1698921842,$0.00 per GB - US West (Oregon) data transfer from US East (Northern Virginia),3409.132901,,0.00E+00,0.00E+00,0.00E+00,2290,VM to VM Ingress
Alphasense Inc,awskms,us-east-1-KMS-Requests,1698969162,$0.03 per 10000 KMS requests in US East (N. Virginia),53304,,0.159912,0.159912,0,2291,Others
Alphasense Inc,AmazonS3,USE2-Requests-Tier2,1686268289,"$0.004 per 10,000 GET and all other requests",5445,,0.002178,0.002178,0,2292,GC Storage
Alphasense Inc,AmazonSNS,DeliveryAttempts-APNS,1697105609,"First 1,000,000 Mobile Push Notifications per month are free",1000000,,0.00E+00,0.00E+00,0.00E+00,2293,Cloud Pub/Sub
Alphasense Inc,AmazonEC2,BoxUsage:r4.8xlarge,1720463603,$2.128 per On Demand Linux r4.8xlarge Instance Hour,226.7133686,,482.446048,482.446048,0,2294,Compute - BU
Alphasense Inc,AmazonEC2,EBSOptimized:m4.xlarge,1720459931,$0.000 for 750 Mbps per m4.xlarge instance-hour (or partial hour),3835.169167,,0.00E+00,0.00E+00,0.00E+00,2295,Others
Alphasense Inc,AmazonEC2,SpotUsage:c4.4xlarge,1719481405,c4.4xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #1,320.789441,,99.869703,99.869703,0,2296,Compute - SU
Alphasense Inc,AmazonEC2,EBSOptimized:m4.4xlarge,1720458325,$0.000 for 2000 Mbps per m4.4xlarge instance-hour (or partial hour),1670.173056,,0.00E+00,0.00E+00,0.00E+00,2297,Others
Alphasense Inc,AWSCloudTrail,APN2-FreeEventsRecorded,1655223565,0.0 per free event recorded in Asia Pacific (Seoul) region,28424,,0.00E+00,0.00E+00,0.00E+00,2298,Others
Alphasense Inc,AWSGlue,USE1-Catalog-Request,599148484,$0 for AWS Glue Data Catalog requests under the free tier,86,,0.00E+00,0.00E+00,0.00E+00,2299,Others
Alphasense Inc,AmazonS3,Select-Returned-Bytes,1686268013,$0.0007 per GB - for bytes returned by S3 Select in Standard,2.25037605,,0.001575,0.001575,0,2300,GC Storage
Alphasense Inc,AWSCloudTrail,SAE1-FreeEventsRecorded,1655223536,0.0 per free event recorded in South America(Sao Paulo) region,25455,,0.00E+00,0.00E+00,0.00E+00,2301,Others
Alphasense Inc,AmazonCloudWatch,EUC1-TimedStorage-ByteHrs,1682787881,First 5GB-mo per month of logs storage is free.,0.01791934,,0.00E+00,0.00E+00,0.00E+00,2302,Cloud Logging
Alphasense Inc,AWSQueueService,Requests-FIFO-RBP,1696977776,"$0.50 per 1,000,000 Amazon SQS FIFO Requests per month thereafter",226675227,,113.337614,113.337614,0,2303,Cloud Pub/Sub
Alphasense Inc,AmazonEC2,SpotUsage:r5.2xlarge,1719497047,r5.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #6,14.905555,,2.97813,2.97813,0,2304,Compute - SU
Alphasense Inc,AmazonEC2,SpotUsage:m4.4xlarge,1719500231,m4.4xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #62,384.542231,,129.124526,129.124526,0,2305,Compute - SU
Alphasense Inc,AmazonEC2,EBSOptimized:m5.xlarge,1720450079,$0.00 for 850 Mbps per m5.xlarge instance-hour (or partial hour),719,,0.00E+00,0.00E+00,0.00E+00,2306,Others
